No,Classification,Name of Cultural Heritage,Korean,ccebAsno,heritage_url,img
341,National Treasure,"Reliquary from Wangheungsa Temple Site, Buyeo",부여 왕흥사지 출토 사리기 ( 扶餘 王興寺址 出土 舍利器 ),03270000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03270000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Reliquary+from+Wangheungsa+Temple+Site,+Buyeo",newdataset/newdata/341/341.jpg
342,National Treasure,"Daejangjeon Hall and Rotating Sutra Case of Yongmunsa Temple, Yecheon",예천 용문사 대장전과 윤장대 ( 醴泉 龍門寺 大藏殿과 輪藏臺 ),03280000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03280000&sCcebCtcd=37&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Daejangjeon+Hall+and+Rotating+Sutra+Case+of+Yongmunsa+Temple,+Yecheon",newdataset/newdata/342/342.jpg
343,National Treasure,"Rain Gauge of Chungcheong Provincial Office, Gongju",공주 충청감영 측우기 ( 公州 忠淸監營 測雨器 ),03290000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03290000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Rain+Gauge+of+Chungcheong+Provincial+Office,+Gongju",newdataset/newdata/343/343.jpg
344,National Treasure,"Rain Gauge Pedestal of Gyeongsang Provincial Office, Daegu",대구 경상감영 측우대 ( 大邱 慶尙監營 測雨臺 ),03300000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03300000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Rain+Gauge+Pedestal+of+Gyeongsang+Provincial+Office,+Daegu",newdataset/newdata/344/344.jpg
345,National Treasure,Rain Gauge Pedestal of Imunwon hall,창덕궁 이문원 측우대 ( 昌德宮 摛文院 測雨臺 ),03310000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03310000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Rain+Gauge+Pedestal+of+Imunwon+hall,newdataset/newdata/345/345.jpg
346,National Treasure,"Sumanotap Pagoda of Jeongamsa Temple, Jeongseon",정선 정암사 수마노탑 ( 旌善 淨岩寺 水瑪瑙塔 ),03320000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03320000&sCcebCtcd=32&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Sumanotap+Pagoda+of+Jeongamsa+Temple,+Jeongseon",newdataset/newdata/346/346.jpg
347,National Treasure,"Dry-lacquered Seated Statue of Buddhist Monk Huirang at Haeinsa Temple, Hapcheon",합천 해인사 건칠희랑대사좌상 ( 陜川 海印寺 乾漆希朗大師坐像 ),03330000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03330000&sCcebCtcd=38&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Dry-lacquered+Seated+Statue+of+Buddhist+Monk+Huirang+at+Haeinsa+Temple,+Hapcheon",newdataset/newdata/347/347.jpg
348,National Treasure,Gisa gyecheop (Album of Paintings of the Gatherings of Elders) and Case,기사계첩 및 함 ( 耆社契帖및 函 ),03340000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03340000&sCcebCtcd=11&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Gisa+gyecheop+(Album+of+Paintings+of+the+Gatherings+of+Elders)+and+Case,newdataset/newdata/348/348.jpg
349,National Treasure,Isip gongsin Hoemaengchuk (Allegiance Oath Scroll of 20 Meritorious Subjects),이십공신회맹축-보사공신녹훈후 ( 二十功臣會盟軸-保社功臣錄勳後 ),03350000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03350000&sCcebCtcd=31&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Isip+gongsin+Hoemaengchuk+(Allegiance+Oath+Scroll+of+20+Meritorious+Subjects),newdataset/newdata/349/349.jpg
350,National Treasure,Wooden Seated Vairocana Buddha Triad of Hwaeomsa Temple in Gurye,구례 화엄사 목조비로자나삼신불좌상 ( 求禮 華嚴寺 木造毘盧遮那三身佛坐像 ),03360000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03360000&sCcebCtcd=36&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Wooden+Seated+Vairocana+Buddha+Triad+of+Hwaeomsa+Temple+in+Gurye,newdataset/newdata/350/350.jpg
351,National Treasure,Gilt-bronze Seated Bhaisajyaguru Buddha and Enshrined Votive Offerings of Janggoksa Temple in Cheongyang,청양 장곡사 금동약사여래좌상 및 복장유물 ( 靑陽 長谷寺 金銅藥師如來坐像 및 腹藏遺物 ),03370000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03370000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Gilt-bronze+Seated+Bhaisajyaguru+Buddha+and+Enshrined+Votive+Offerings+of+Janggoksa+Temple+in+Cheongyang,newdataset/newdata/351/351.jpg
352,National Treasure,"Wooden Seated Vairocana Buddha and Enshrined Votive Offerings in Beopbojeon Hall of Haeinsa Temple, Hapcheon",합천 해인사 법보전 목조비로자나불좌상 및 복장유물 ( 陜川 海印寺 法寶殿 木造毘盧遮那佛坐像 및 腹藏遺物 ),03380000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03380000&sCcebCtcd=38&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Wooden+Seated+Vairocana+Buddha+and+Enshrined+Votive+Offerings+in+Beopbojeon+Hall+of+Haeinsa+Temple,+Hapcheon",newdataset/newdata/352/352.jpg
353,National Treasure,Wooden Seated Vairocana Buddha and Enshrined Votive Offerings  in Daejeokgwangjeon Hall of Haeinsa Temple in Hapcheon,합천 해인사 대적광전 목조비로자나불좌상 및 복장유물 ( 陜川 海印寺 大寂光殿 木造毘盧遮那佛坐像 및 腹藏遺物 ),03390000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03390000&sCcebCtcd=38&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Wooden+Seated+Vairocana+Buddha+and+Enshrined+Votive+Offerings++in+Daejeokgwangjeon+Hall+of+Haeinsa+Temple+in+Hapcheon,newdataset/newdata/353/353.jpg
354,National Treasure,"The Sarira Reliquaries of the West Pagoda at the Mireuksa Temple Site, Iksan",익산 미륵사지 서탑 출토 사리장엄구 ( 益山 彌勒寺址 西塔 出土 舍利莊嚴具 ),03400000,"https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03400000&sCcebCtcd=35&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=The+Sarira+Reliquaries+of+the+West+Pagoda+at+the+Mireuksa+Temple+Site,+Iksan",newdataset/newdata/354/354.jpg
355,National Treasure,long sword by Yi Sun-sin,이순신 장검 ( 李舜臣 長劍 ),03410000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03410000&sCcebCtcd=34&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=long+sword+by+Yi+Sun-sin,newdataset/newdata/355/355.jpg
356,National Treasure,Bronze Bell of Naesosa Temple in Buan,부안 내소사 동종 ( 扶安 來蘇寺 銅鍾 ),03420000,https://english.khs.go.kr/chaen/search/selectGeneralSearchDetail.do?mn=EN_02_02&sCcebKdcd=11&ccebAsno=03420000&sCcebCtcd=35&pageIndex=1&region=&canAsset=&ccebPcd1=&searchWrd=Bronze+Bell+of+Naesosa+Temple+in+Buan,newdataset/newdata/356/356.jpg
